,Садовый,Курортный,Степной,Лесной,Научный,Приморский,Северный,Западный,Таежный,Портовый,Алмазный,Полярный,Южный,Date,Month,Year
343,-4.7183,16.164703,-7.3105845,-5.5858784,-3.6749265,0.81970525,7.434157,-3.454525,-15.878647,18.55214,-12.9576645,-6.4026217,-0.73312116,10,December,2023
344,-5.318518,17.925552,-8.02127,-3.6814065,-3.372059,3.1849253,5.686207,-6.503875,-19.68466,19.510664,-11.354135,-11.088456,-6.000262,11,December,2023
345,-6.374695,14.979486,-3.4798703,-2.6708088,-3.088765,3.055769,6.016323,-7.3167677,-25.217323,14.284464,-15.797447,-6.9444833,-6.3940516,12,December,2023
346,-4.4242597,13.6542845,-0.7114584,-2.1040058,-4.2176976,2.9025571,7.708763,-12.548078,-14.311747,16.381977,-19.610151,-2.3616903,-6.5329957,13,December,2023
347,-4.2793345,10.947832,0.84373355,-1.237012,-4.0664053,3.2396924,8.008281,-11.222395,-17.464565,17.031063,-20.60312,-2.4357402,0.87003565,14,December,2023
348,-4.8757553,8.361091,-0.68073523,0.53800225,-5.532969,4.7001233,7.835617,-18.216476,-18.998775,14.979342,-18.960625,-4.772352,-2.9719927,15,December,2023
349,-5.141713,5.3071327,-0.82734615,-0.78079104,-9.196766,4.8484287,8.314389,-12.616497,-26.642513,17.440893,-19.066648,1.5442702,-4.4000764,16,December,2023
350,-3.1611965,5.824804,-4.9497113,-1.4481317,-11.96376,5.848857,8.172313,-13.966448,-24.900255,18.590034,-18.577705,1.9417584,-2.8025641,17,December,2023
351,-4.4405365,6.927605,-6.025484,-3.013082,-12.163825,9.005488,7.6235123,-12.509945,-24.694818,16.843863,-17.521017,2.0838423,3.8503447,18,December,2023
352,-6.1241035,10.02019,-2.7251606,-4.077357,-11.443765,7.044135,7.9629087,-12.070463,-28.079424,17.306158,-13.672192,-4.0836153,3.6293032,19,December,2023
353,-5.578893,12.697944,2.036808,-8.325845,-11.845537,6.0387955,8.75865,-12.160482,-28.744175,17.46801,-10.497645,-1.3397039,3.5360467,20,December,2023
354,-9.115066,16.983372,3.658658,-10.103621,-12.146027,4.071637,6.3423758,-11.1690645,-19.076357,11.100383,-17.16925,-0.21082048,4.6759896,21,December,2023
355,-12.864383,16.970486,4.261526,-9.113612,-10.661382,3.2185066,3.389896,-14.486886,-7.013696,15.039583,-16.19926,-0.623719,5.246993,22,December,2023
356,-16.669502,18.39246,2.1297004,-10.040981,-10.988066,-1.1843607,2.633372,-9.199627,-6.442235,18.317154,-13.361962,-1.2533805,4.5710387,23,December,2023
357,-17.078981,16.559933,2.0534654,-7.4576044,-12.466594,-4.6713514,-2.8617089,-6.692227,-11.435338,18.0969,-15.000848,-10.696724,7.308963,24,December,2023
358,-16.9382,16.93257,-0.73070484,-7.553887,-13.16331,-2.2001638,-1.9882157,-5.268871,-13.10665,16.25911,-9.252538,-16.564142,5.3877635,25,December,2023
359,-18.961214,17.391249,-0.8360852,-7.28649,-16.98074,0.035410065,0.5782,-5.438173,-7.932006,17.358965,-11.53216,-21.109522,3.6222398,26,December,2023
360,-20.703495,17.414537,-14.619984,-7.372543,-15.184374,1.2721727,2.2504985,-14.291756,-7.4831715,13.596389,-13.584376,-19.116528,5.600629,27,December,2023
361,-18.731794,17.00667,-7.927321,-7.9167614,-10.079347,3.771327,3.2879565,-16.433529,-9.113512,17.78314,-13.930545,-18.54922,5.701806,28,December,2023
362,-17.321665,16.176386,-3.5707693,-9.283229,-8.009651,8.159478,3.3301346,-6.604479,-10.320914,9.543305,-10.321241,-25.362616,5.507983,29,December,2023
363,-12.973751,15.944303,-7.0537663,-2.098198,-8.939913,8.816991,4.449587,-4.9994264,-10.129137,9.900748,-1.1866394,-17.327877,5.516067,30,December,2023
364,-9.116226,15.255885,-4.069878,-3.1844482,-9.934438,9.255315,5.013719,-5.927051,-5.5678096,10.498852,-3.2581139,-4.912477,5.5496283,31,December,2023
